wav_path,breath,anchor_ratio,anchor_time_sec,language,singer,song_name,song_key,ap_duration_sec
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\给电影人的情书\Control_Group\0004.wav,1,0.335762,2.535,Chinese,ZH-Alto-1,给电影人的情书,Chinese/ZH-Alto-1/给电影人的情书,0.37
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\les passagers du vent\Breathy_Group\0001.wav,1,0.872719,8.963,French,FR-Soprano-1,les passagers du vent,French/FR-Soprano-1/les passagers du vent,0.929
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\je ne sais pas choisir\Pharyngeal_Group\0007.wav,0,0.452374,5.066,French,FR-Soprano-1,je ne sais pas choisir,French/FR-Soprano-1/je ne sais pas choisir,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\avant\Breathy_Group\0000.wav,1,0.912626,13.313,French,FR-Tenor-1,avant,French/FR-Tenor-1/avant,0.842
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\逆光\Control_Group\0001.wav,0,0.167901,1.904,Chinese,ZH-Tenor-1,逆光,Chinese/ZH-Tenor-1/逆光,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\不染\Control_Group\0032.wav,0,0.626506,4.16,Chinese,ZH-Tenor-1,不染,Chinese/ZH-Tenor-1/不染,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Glissando\pour la peine\Glissando_Group\0007.wav,0,0.757065,7.368,French,FR-Soprano-1,pour la peine,French/FR-Soprano-1/pour la peine,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\演员\Control_Group\0013.wav,0,0.142371,1.465,Chinese,ZH-Tenor-1,演员,Chinese/ZH-Tenor-1/演员,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Vibrato\eden eden\Paired_Speech_Group\0010.wav,0,0.439352,1.927,French,FR-Soprano-1,eden eden,French/FR-Soprano-1/eden eden,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\越过山丘\Breathy_Group\0013.wav,0,0.403319,2.795,Chinese,ZH-Alto-1,越过山丘,Chinese/ZH-Alto-1/越过山丘,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\青花瓷\Falsetto_Group\0010.wav,0,0.575563,5.37,Chinese,ZH-Alto-1,青花瓷,Chinese/ZH-Alto-1/青花瓷,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\后来\Mixed_Voice_Group\0009.wav,0,0.10311,1.26,Chinese,ZH-Alto-1,后来,Chinese/ZH-Alto-1/后来,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\会呼吸的痛\Breathy_Group\0004.wav,1,0.266116,2.898,Chinese,ZH-Tenor-1,会呼吸的痛,Chinese/ZH-Tenor-1/会呼吸的痛,0.476
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\逆光\Control_Group\0001.wav,1,0.276938,2.93,Chinese,ZH-Alto-1,逆光,Chinese/ZH-Alto-1/逆光,0.34
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\我真的受伤了\Control_Group\0012.wav,1,0.666832,6.735,Chinese,ZH-Tenor-1,我真的受伤了,Chinese/ZH-Tenor-1/我真的受伤了,1.51
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\Les Marionnettes\Paired_Speech_Group\0007.wav,0,0.52964,2.591,French,FR-Tenor-1,Les Marionnettes,French/FR-Tenor-1/Les Marionnettes,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\慢慢喜欢你\Control_Group\0017.wav,1,0.197044,0.79,Chinese,ZH-Tenor-1,慢慢喜欢你,Chinese/ZH-Tenor-1/慢慢喜欢你,0.22
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\给电影人的情书\Glissando_Group\0014.wav,1,0.366457,4.075,Chinese,ZH-Tenor-1,给电影人的情书,Chinese/ZH-Tenor-1/给电影人的情书,0.51
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\倒带\Control_Group\0011.wav,0,0.537587,4.305,Chinese,ZH-Tenor-1,倒带,Chinese/ZH-Tenor-1/倒带,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\我真的受伤了\Vibrato_Group\0010.wav,0,0.222078,1.539,Chinese,ZH-Alto-1,我真的受伤了,Chinese/ZH-Alto-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\最初的梦想\Falsetto_Group\0002.wav,1,0.522968,2.96,Chinese,ZH-Tenor-1,最初的梦想,Chinese/ZH-Tenor-1/最初的梦想,0.22
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\时间煮雨\Falsetto_Group\0003.wav,1,0.428313,4.49,Chinese,ZH-Alto-1,时间煮雨,Chinese/ZH-Alto-1/时间煮雨,0.34
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\nos ballades\Falsetto_Group\0008.wav,1,0.282491,3.191,French,FR-Soprano-1,nos ballades,French/FR-Soprano-1/nos ballades,1.642
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Control_Group\0005.wav,0,0.14764,1.42,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\倒带\Falsetto_Group\0002.wav,0,0.161704,1.575,Chinese,ZH-Tenor-1,倒带,Chinese/ZH-Tenor-1/倒带,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\可乐\Control_Group\0001.wav,1,0.364682,2.695,Chinese,ZH-Alto-1,可乐,Chinese/ZH-Alto-1/可乐,0.31
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\pourquoi\Paired_Speech_Group\0004.wav,0,0.260269,1.37,French,FR-Tenor-1,pourquoi,French/FR-Tenor-1/pourquoi,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\青花瓷\Control_Group\0008.wav,1,0.50927,4.395,Chinese,ZH-Alto-1,青花瓷,Chinese/ZH-Alto-1/青花瓷,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\隐形的翅膀\Control_Group\0003.wav,0,0.216114,1.435,Chinese,ZH-Alto-1,隐形的翅膀,Chinese/ZH-Alto-1/隐形的翅膀,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\Les Marionnettes\Paired_Speech_Group\0000.wav,0,0.230166,1.541,French,FR-Tenor-1,Les Marionnettes,French/FR-Tenor-1/Les Marionnettes,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\je ne veux pas de toi\Control_Group\0004.wav,1,0.074193,0.21,French,FR-Soprano-1,je ne veux pas de toi,French/FR-Soprano-1/je ne veux pas de toi,0.2
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\匆匆那年\Control_Group\0017.wav,0,0.448414,4.299,Chinese,ZH-Alto-1,匆匆那年,Chinese/ZH-Alto-1/匆匆那年,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Pharyngeal_Group\0003.wav,1,0.468211,3.13,Chinese,ZH-Alto-1,崇拜,Chinese/ZH-Alto-1/崇拜,0.28
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\残酷月光\Mixed_Voice_Group\0012.wav,1,0.525721,3.863,Chinese,ZH-Tenor-1,残酷月光,Chinese/ZH-Tenor-1/残酷月光,0.49
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\不再见\Control_Group\0024.wav,0,0.222963,1.505,Chinese,ZH-Alto-1,不再见,Chinese/ZH-Alto-1/不再见,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\avant\Paired_Speech_Group\0004.wav,0,0.496938,3.327,French,FR-Tenor-1,avant,French/FR-Tenor-1/avant,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\不染\Control_Group\0002.wav,0,0.215385,1.4,Chinese,ZH-Tenor-1,不染,Chinese/ZH-Tenor-1/不染,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\magic boul'vard\Mixed_Voice_Group\0008.wav,0,0.217182,2.26,French,FR-Soprano-1,magic boul'vard,French/FR-Soprano-1/magic boul'vard,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\老男孩\Control_Group\0006.wav,0,0.219276,1.695,Chinese,ZH-Alto-1,老男孩,Chinese/ZH-Alto-1/老男孩,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\ouvre\Paired_Speech_Group\0000.wav,0,0.252981,1.231,French,FR-Tenor-1,ouvre,French/FR-Tenor-1/ouvre,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\说谎\Control_Group\0008.wav,0,0.091655,1.228,Chinese,ZH-Alto-1,说谎,Chinese/ZH-Alto-1/说谎,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\偏爱\Control_Group\0015.wav,0,0.215381,1.474,Chinese,ZH-Tenor-1,偏爱,Chinese/ZH-Tenor-1/偏爱,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\Les Marionnettes\Paired_Speech_Group\0003.wav,0,0.522165,3.651,French,FR-Tenor-1,Les Marionnettes,French/FR-Tenor-1/Les Marionnettes,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\失落沙洲\Vibrato_Group\0000.wav,0,0.432225,4.487,Chinese,ZH-Tenor-1,失落沙洲,Chinese/ZH-Tenor-1/失落沙洲,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\o souverain\Breathy_Group\0015.wav,1,0.294408,2.237,French,FR-Tenor-1,o souverain,French/FR-Tenor-1/o souverain,1.045
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\温柔\Glissando_Group\0010.wav,1,0.639777,4.6,Chinese,ZH-Alto-1,温柔,Chinese/ZH-Alto-1/温柔,0.42
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\匆匆那年\Control_Group\0006.wav,0,0.65037,4.39,Chinese,ZH-Alto-1,匆匆那年,Chinese/ZH-Alto-1/匆匆那年,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Vibrato\我真的受伤了\Vibrato_Group\0006.wav,0,0.180466,1.201,Chinese,ZH-Alto-1,我真的受伤了,Chinese/ZH-Alto-1/我真的受伤了,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\manon\Control_Group\0000.wav,1,0.356494,4.515,French,FR-Tenor-1,manon,French/FR-Tenor-1/manon,0.668
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\nos ballades\Control_Group\0007.wav,1,0.892299,10.924,French,FR-Soprano-1,nos ballades,French/FR-Soprano-1/nos ballades,0.437
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Vibrato\心动\Vibrato_Group\0000.wav,1,0.482592,4.99,Chinese,ZH-Tenor-1,心动,Chinese/ZH-Tenor-1/心动,2.3
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\Les Marionnettes\Control_Group\0003.wav,1,0.402138,4.681,French,FR-Tenor-1,Les Marionnettes,French/FR-Tenor-1/Les Marionnettes,1.031
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\说谎\Control_Group\0000.wav,0,0.603558,8.226,Chinese,ZH-Alto-1,说谎,Chinese/ZH-Alto-1/说谎,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\时间煮雨\Glissando_Group\0001.wav,1,0.767556,8.635,Chinese,ZH-Alto-1,时间煮雨,Chinese/ZH-Alto-1/时间煮雨,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\我的歌声里\Falsetto_Group\0008.wav,1,0.230769,1.56,Chinese,ZH-Tenor-1,我的歌声里,Chinese/ZH-Tenor-1/我的歌声里,0.5
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\没那么简单\Glissando_Group\0021.wav,1,0.262446,2.288,Chinese,ZH-Alto-1,没那么简单,Chinese/ZH-Alto-1/没那么简单,0.3
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\guel ennui\Pharyngeal_Group\0000.wav,1,0.903761,11.401,French,FR-Soprano-1,guel ennui,French/FR-Soprano-1/guel ennui,2.136
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\过火\Mixed_Voice_Group\0019.wav,0,0.200787,1.275,Chinese,ZH-Tenor-1,过火,Chinese/ZH-Tenor-1/过火,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\越过山丘\Control_Group\0023.wav,1,0.273175,3.33,Chinese,ZH-Alto-1,越过山丘,Chinese/ZH-Alto-1/越过山丘,0.4
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\画心\Glissando_Group\0010.wav,0,0.479669,3.185,Chinese,ZH-Tenor-1,画心,Chinese/ZH-Tenor-1/画心,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡之路\Control_Group\0004.wav,0,0.153159,1.285,Chinese,ZH-Alto-1,平凡之路,Chinese/ZH-Alto-1/平凡之路,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\最初的梦想\Mixed_Voice_Group\0012.wav,1,0.677045,5.545,Chinese,ZH-Tenor-1,最初的梦想,Chinese/ZH-Tenor-1/最初的梦想,0.33
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\adieu mon homme\Control_Group\0002.wav,1,0.434658,4.912,French,FR-Soprano-1,adieu mon homme,French/FR-Soprano-1/adieu mon homme,0.499
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\你给我听好\Glissando_Group\0003.wav,1,0.362272,4.298,Chinese,ZH-Alto-1,你给我听好,Chinese/ZH-Alto-1/你给我听好,0.28
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\老男孩\Pharyngeal_Group\0010.wav,0,0.322917,2.48,Chinese,ZH-Alto-1,老男孩,Chinese/ZH-Alto-1/老男孩,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\violet snow\Paired_Speech_Group\0010.wav,0,0.532848,2.198,French,FR-Soprano-1,violet snow,French/FR-Soprano-1/violet snow,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\偏爱\Mixed_Voice_Group\0005.wav,0,0.192261,1.429,Chinese,ZH-Tenor-1,偏爱,Chinese/ZH-Tenor-1/偏爱,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Glissando\la fuite\Glissando_Group\0002.wav,0,0.37828,4.166,French,FR-Soprano-1,la fuite,French/FR-Soprano-1/la fuite,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\崇拜\Control_Group\0009.wav,1,0.568807,3.72,Chinese,ZH-Alto-1,崇拜,Chinese/ZH-Alto-1/崇拜,0.36
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\chez moi\Control_Group\0002.wav,1,0.402552,3.346,French,FR-Soprano-1,chez moi,French/FR-Soprano-1/chez moi,0.422
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Pharyngeal\je ne sais pas choisir\Control_Group\0001.wav,1,0.8998,11.742,French,FR-Soprano-1,je ne sais pas choisir,French/FR-Soprano-1/je ne sais pas choisir,0.467
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\大鱼\Glissando_Group\0010.wav,0,0.53393,5.98,Chinese,ZH-Tenor-1,大鱼,Chinese/ZH-Tenor-1/大鱼,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\画心\Control_Group\0004.wav,0,0.381173,2.47,Chinese,ZH-Tenor-1,画心,Chinese/ZH-Tenor-1/画心,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\平凡之路\Mixed_Voice_Group\0002.wav,1,0.424623,2.535,Chinese,ZH-Alto-1,平凡之路,Chinese/ZH-Alto-1/平凡之路,0.25
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\三寸天堂\Falsetto_Group\0007.wav,1,0.287899,2.165,Chinese,ZH-Alto-1,三寸天堂,Chinese/ZH-Alto-1/三寸天堂,0.35
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\lentement\Mixed_Voice_Group\0010.wav,0,0.151519,1.292,French,FR-Soprano-1,lentement,French/FR-Soprano-1/lentement,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\桃花诺\Falsetto_Group\0013.wav,0,0.220868,1.685,Chinese,ZH-Alto-1,桃花诺,Chinese/ZH-Alto-1/桃花诺,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\不染\Breathy_Group\0017.wav,1,0.381135,2.485,Chinese,ZH-Tenor-1,不染,Chinese/ZH-Tenor-1/不染,0.29
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Pharyngeal\不为谁而作的歌\Pharyngeal_Group\0017.wav,1,0.223573,2.39,Chinese,ZH-Tenor-1,不为谁而作的歌,Chinese/ZH-Tenor-1/不为谁而作的歌,0.24
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\最初的梦想\Falsetto_Group\0013.wav,1,0.822252,11.75,Chinese,ZH-Tenor-1,最初的梦想,Chinese/ZH-Tenor-1/最初的梦想,0.22
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\magic boul'vard\Control_Group\0003.wav,1,0.602839,9.089,French,FR-Soprano-1,magic boul'vard,French/FR-Soprano-1/magic boul'vard,2.672
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\江南\Mixed_Voice_Group\0000.wav,0,0.596405,3.65,Chinese,ZH-Tenor-1,江南,Chinese/ZH-Tenor-1/江南,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Glissando\没那么简单\Glissando_Group\0004.wav,0,0.144425,1.244,Chinese,ZH-Alto-1,没那么简单,Chinese/ZH-Alto-1/没那么简单,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\匆匆那年\Breathy_Group\0007.wav,0,0.110008,1.33,Chinese,ZH-Alto-1,匆匆那年,Chinese/ZH-Alto-1/匆匆那年,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\一次就好\Mixed_Voice_Group\0003.wav,1,0.395583,5.982,Chinese,ZH-Alto-1,一次就好,Chinese/ZH-Alto-1/一次就好,0.44
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Breathy\化身孤岛的鲸\Control_Group\0016.wav,1,0.51573,4.115,Chinese,ZH-Tenor-1,化身孤岛的鲸,Chinese/ZH-Tenor-1/化身孤岛的鲸,0.25
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Mixed_Voice_and_Falsetto\nos ballades\Mixed_Voice_Group\0007.wav,1,0.892454,10.925,French,FR-Soprano-1,nos ballades,French/FR-Soprano-1/nos ballades,0.466
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Vibrato\eden eden\Control_Group\0009.wav,0,0.113708,1.581,French,FR-Soprano-1,eden eden,French/FR-Soprano-1/eden eden,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\可乐\Breathy_Group\0006.wav,1,0.486023,3.825,Chinese,ZH-Alto-1,可乐,Chinese/ZH-Alto-1/可乐,0.55
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Glissando\manon\Glissando_Group\0002.wav,1,0.423096,4.371,French,FR-Tenor-1,manon,French/FR-Tenor-1/manon,0.516
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Glissando\光阴的故事\Control_Group\0003.wav,0,0.480088,3.255,Chinese,ZH-Tenor-1,光阴的故事,Chinese/ZH-Tenor-1/光阴的故事,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\越过山丘\Breathy_Group\0001.wav,1,0.482169,3.245,Chinese,ZH-Alto-1,越过山丘,Chinese/ZH-Alto-1/越过山丘,0.59
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Vibrato\aimer\Paired_Speech_Group\0003.wav,0,0.49144,2.038,French,FR-Soprano-1,aimer,French/FR-Soprano-1/aimer,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Tenor-1\Breathy\avant\Control_Group\0004.wav,1,0.083252,0.389,French,FR-Tenor-1,avant,French/FR-Tenor-1/avant,0.778
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\后来\Mixed_Voice_Group\0010.wav,1,0.591406,3.785,Chinese,ZH-Alto-1,后来,Chinese/ZH-Alto-1/后来,0.47
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Breathy\越过山丘\Control_Group\0008.wav,0,0.41534,2.87,Chinese,ZH-Alto-1,越过山丘,Chinese/ZH-Alto-1/越过山丘,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\末班车\Falsetto_Group\0006.wav,0,0.587196,5.32,Chinese,ZH-Tenor-1,末班车,Chinese/ZH-Tenor-1/末班车,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\情歌\Falsetto_Group\0020.wav,0,0.654723,4.02,Chinese,ZH-Tenor-1,情歌,Chinese/ZH-Tenor-1/情歌,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Mixed_Voice_and_Falsetto\桃花诺\Falsetto_Group\0006.wav,1,0.40681,3.429,Chinese,ZH-Alto-1,桃花诺,Chinese/ZH-Alto-1/桃花诺,0.46
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\French\FR-Soprano-1\Breathy\soleil solleil\Breathy_Group\0009.wav,0,0.134121,1.465,French,FR-Soprano-1,soleil solleil,French/FR-Soprano-1/soleil solleil,0.0
d:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Alto-1\Pharyngeal\没那么简单\Control_Group\0014.wav,0,0.376491,3.724,Chinese,ZH-Alto-1,没那么简单,Chinese/ZH-Alto-1/没那么简单,0.0
