item_name,singer,song_name,group_name,binary_role,mix_variant,mix_prob,threshold_gap
English#EN-Tenor-1#Glissando#All I Ask#Glissando_Group#0004,EN-Tenor-1,All I Ask,Glissando_Group,positive_mix,clear_mix,0.013359,0.386641
English#EN-Tenor-1#Glissando#Rolling in the Deep#Control_Group#0003,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.013197,0.386803
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Summertime Sadness#Mixed_Voice_Group#0007,EN-Tenor-1,Summertime Sadness,Mixed_Voice_Group,positive_mix,clear_mix,0.013148,0.386852
English#EN-Tenor-1#Breathy#Stay#Control_Group#0000,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.013108,0.386892
English#EN-Tenor-1#Vibrato#Stay#Control_Group#0000,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.013108,0.386892
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0008,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,head_mix,0.013067,0.386933
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Control_Group#0008,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.013067,0.386933
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0008,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.013067,0.386933
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Blank Space#Mixed_Voice_Group#0002,EN-Tenor-1,Blank Space,Mixed_Voice_Group,positive_mix,clear_mix,0.013061,0.386939
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0006,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,positive_mix,clear_mix,0.013043,0.386957
English#EN-Tenor-1#Vibrato#Shallow#Vibrato_Group#0006,EN-Tenor-1,Shallow,Vibrato_Group,positive_mix,clear_mix,0.012982,0.387018
English#EN-Tenor-1#Vibrato#Stay#Vibrato_Group#0011,EN-Tenor-1,Stay,Vibrato_Group,positive_mix,clear_mix,0.012979,0.387021
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#You Belong With Me#Mixed_Voice_Group#0002,EN-Tenor-1,You Belong With Me,Mixed_Voice_Group,positive_mix,clear_mix,0.012939,0.387061
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Style#Mixed_Voice_Group#0004,EN-Tenor-1,Style,Mixed_Voice_Group,positive_mix,clear_mix,0.012914,0.387086
English#EN-Tenor-1#Glissando#Rolling in the Deep#Glissando_Group#0004,EN-Tenor-1,Rolling in the Deep,Glissando_Group,positive_mix,clear_mix,0.012859,0.387141
English#EN-Tenor-1#Breathy#Long Live#Control_Group#0001,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.012834,0.387166
English#EN-Tenor-1#Glissando#Rolling in the Deep#Control_Group#0006,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.012833,0.387167
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Call Out My Name#Mixed_Voice_Group#0002,EN-Tenor-1,Call Out My Name,Mixed_Voice_Group,positive_mix,clear_mix,0.012675,0.387325
English#EN-Tenor-1#Vibrato#Stay#Vibrato_Group#0002,EN-Tenor-1,Stay,Vibrato_Group,positive_mix,clear_mix,0.012623,0.387377
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#I Knew You Were Trouble#Mixed_Voice_Group#0002,EN-Tenor-1,I Knew You Were Trouble,Mixed_Voice_Group,positive_mix,clear_mix,0.01262,0.38738
English#EN-Tenor-1#Pharyngeal#What Was I Made For？#Control_Group#0005,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.012616,0.387384
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Vibrato_Group#0008,EN-Tenor-1,Always Remember Us This Way,Vibrato_Group,positive_mix,clear_mix,0.012584,0.387416
English#EN-Tenor-1#Glissando#What Was I Made For？#Control_Group#0008,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.012499,0.387501
English#EN-Tenor-1#Vibrato#Long Live#Vibrato_Group#0006,EN-Tenor-1,Long Live,Vibrato_Group,positive_mix,clear_mix,0.012434,0.387566
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#August#Mixed_Voice_Group#0006,EN-Tenor-1,August,Mixed_Voice_Group,positive_mix,clear_mix,0.012343,0.387657
English#EN-Tenor-1#Glissando#All I Ask#Glissando_Group#0006,EN-Tenor-1,All I Ask,Glissando_Group,positive_mix,clear_mix,0.012296,0.387704
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Someone You Loved#Mixed_Voice_Group#0007,EN-Tenor-1,Someone You Loved,Mixed_Voice_Group,positive_mix,clear_mix,0.012296,0.387704
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Glissando_Group#0007,EN-Tenor-1,Always Remember Us This Way,Glissando_Group,positive_mix,clear_mix,0.01227,0.38773
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Rolling in the Deep#Control_Group#0002,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.012256,0.387744
English#EN-Tenor-1#Pharyngeal#Stay#Control_Group#0006,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.012212,0.387788
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Glissando_Group#0006,EN-Tenor-1,Always Remember Us This Way,Glissando_Group,positive_mix,clear_mix,0.0122,0.3878
English#EN-Tenor-1#Glissando#Enchanted#Glissando_Group#0005,EN-Tenor-1,Enchanted,Glissando_Group,positive_mix,clear_mix,0.012164,0.387836
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Exile#Mixed_Voice_Group#0002,EN-Tenor-1,Exile,Mixed_Voice_Group,positive_mix,clear_mix,0.012142,0.387858
English#EN-Tenor-1#Vibrato#All I Ask#Vibrato_Group#0008,EN-Tenor-1,All I Ask,Vibrato_Group,positive_mix,clear_mix,0.012139,0.387861
English#EN-Tenor-1#Breathy#Rolling in the Deep#Control_Group#0000,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,head_mix,0.012087,0.387913
English#EN-Tenor-1#Pharyngeal#Rolling in the Deep#Control_Group#0000,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,head_mix,0.012087,0.387913
English#EN-Tenor-1#Vibrato#Rolling in the Deep#Control_Group#0000,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,head_mix,0.012087,0.387913
English#EN-Tenor-1#Glissando#Enchanted#Control_Group#0004,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.012032,0.387968
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Rolling in the Deep#Mixed_Voice_Group#0003,EN-Tenor-1,Rolling in the Deep,Mixed_Voice_Group,positive_mix,clear_mix,0.012008,0.387992
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Take a Bow#Mixed_Voice_Group#0011,EN-Tenor-1,Take a Bow,Mixed_Voice_Group,positive_mix,clear_mix,0.011947,0.388053
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Cardigan#Mixed_Voice_Group#0004,EN-Tenor-1,Cardigan,Mixed_Voice_Group,positive_mix,clear_mix,0.011939,0.388061
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#August#Mixed_Voice_Group#0004,EN-Tenor-1,August,Mixed_Voice_Group,positive_mix,clear_mix,0.011925,0.388075
English#EN-Tenor-1#Breathy#All I Ask#Control_Group#0008,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.01189,0.38811
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0008,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.01189,0.38811
English#EN-Tenor-1#Vibrato#All I Ask#Control_Group#0008,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.01189,0.38811
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Sparks Fly#Mixed_Voice_Group#0002,EN-Tenor-1,Sparks Fly,Mixed_Voice_Group,positive_mix,clear_mix,0.011826,0.388174
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0010,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.011806,0.388194
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Rolling in the Deep#Mixed_Voice_Group#0001,EN-Tenor-1,Rolling in the Deep,Mixed_Voice_Group,positive_mix,clear_mix,0.011791,0.388209
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0007,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.011779,0.388221
English#EN-Tenor-1#Glissando#Someone Like You#Control_Group#0008,EN-Tenor-1,Someone Like You,Control_Group,positive_mix,clear_mix,0.01177,0.38823
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Back to December#Mixed_Voice_Group#0001,EN-Tenor-1,Back to December,Mixed_Voice_Group,positive_mix,clear_mix,0.011705,0.388295
English#EN-Tenor-1#Glissando#Enchanted#Control_Group#0005,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.011661,0.388339
English#EN-Tenor-1#Glissando#Long Live#Control_Group#0010,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.011645,0.388355
English#EN-Tenor-1#Vibrato#Shallow#Control_Group#0001,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.011633,0.388367
English#EN-Tenor-1#Breathy#Stay#Control_Group#0001,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.011618,0.388382
English#EN-Tenor-1#Vibrato#Stay#Control_Group#0001,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.011618,0.388382
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#What Was I Made For？#Mixed_Voice_Group#0005,EN-Tenor-1,What Was I Made For？,Mixed_Voice_Group,positive_mix,clear_mix,0.011615,0.388385
English#EN-Tenor-1#Vibrato#Unconditionally#Vibrato_Group#0000,EN-Tenor-1,Unconditionally,Vibrato_Group,positive_mix,clear_mix,0.011436,0.388564
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Wildest Dreams#Mixed_Voice_Group#0009,EN-Tenor-1,Wildest Dreams,Mixed_Voice_Group,positive_mix,clear_mix,0.011433,0.388567
English#EN-Tenor-1#Vibrato#What Was I Made For？#Vibrato_Group#0000,EN-Tenor-1,What Was I Made For？,Vibrato_Group,positive_mix,clear_mix,0.011431,0.388569
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Firework#Mixed_Voice_Group#0005,EN-Tenor-1,Firework,Mixed_Voice_Group,positive_mix,clear_mix,0.011428,0.388572
English#EN-Tenor-1#Glissando#What Was I Made For？#Glissando_Group#0002,EN-Tenor-1,What Was I Made For？,Glissando_Group,positive_mix,clear_mix,0.011419,0.388581
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0011,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.011382,0.388618
English#EN-Tenor-1#Breathy#Rolling in the Deep#Control_Group#0002,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,head_mix,0.011323,0.388677
English#EN-Tenor-1#Pharyngeal#Rolling in the Deep#Control_Group#0002,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,head_mix,0.011323,0.388677
English#EN-Tenor-1#Vibrato#Rolling in the Deep#Control_Group#0002,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,head_mix,0.011323,0.388677
English#EN-Tenor-1#Vibrato#Rolling in the Deep#Vibrato_Group#0001,EN-Tenor-1,Rolling in the Deep,Vibrato_Group,positive_mix,clear_mix,0.011291,0.388709
English#EN-Alto-1#Breathy#let it go#Breathy_Group#0006,EN-Alto-1,let it go,Breathy_Group,positive_mix,clear_mix,0.011251,0.388749
English#EN-Tenor-1#Vibrato#Someone Like You#Control_Group#0001,EN-Tenor-1,Someone Like You,Control_Group,positive_mix,clear_mix,0.011143,0.388857
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0003,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.011066,0.388934
English#EN-Tenor-1#Glissando#Shallow#Control_Group#0003,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.011066,0.388934
English#EN-Tenor-1#Pharyngeal#Shallow#Control_Group#0003,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.011066,0.388934
English#EN-Tenor-1#Vibrato#Shallow#Control_Group#0003,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.011066,0.388934
English#EN-Tenor-1#Glissando#Long Live#Control_Group#0001,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.011047,0.388953
English#EN-Tenor-1#Vibrato#Stay#Control_Group#0006,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.011045,0.388955
English#EN-Tenor-1#Glissando#Stay#Glissando_Group#0004,EN-Tenor-1,Stay,Glissando_Group,positive_mix,clear_mix,0.010992,0.389008
English#EN-Tenor-1#Breathy#Someone Like You#Breathy_Group#0003,EN-Tenor-1,Someone Like You,Breathy_Group,positive_mix,breathy_mix,0.010973,0.389027
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Cardigan#Mixed_Voice_Group#0007,EN-Tenor-1,Cardigan,Mixed_Voice_Group,positive_mix,clear_mix,0.010908,0.389092
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#You Belong With Me#Mixed_Voice_Group#0004,EN-Tenor-1,You Belong With Me,Mixed_Voice_Group,positive_mix,clear_mix,0.010889,0.389111
English#EN-Tenor-1#Vibrato#What Was I Made For？#Vibrato_Group#0008,EN-Tenor-1,What Was I Made For？,Vibrato_Group,positive_mix,clear_mix,0.010878,0.389122
English#EN-Tenor-1#Vibrato#Rolling in the Deep#Vibrato_Group#0005,EN-Tenor-1,Rolling in the Deep,Vibrato_Group,positive_mix,clear_mix,0.010859,0.389141
English#EN-Tenor-1#Breathy#What Was I Made For？#Control_Group#0011,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.010797,0.389203
English#EN-Tenor-1#Vibrato#What Was I Made For？#Control_Group#0010,EN-Tenor-1,What Was I Made For？,Control_Group,positive_mix,clear_mix,0.010797,0.389203
English#EN-Tenor-1#Glissando#All I Ask#Control_Group#0007,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.010792,0.389208
English#EN-Tenor-1#Vibrato#Shallow#Control_Group#0002,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.010721,0.389279
English#EN-Tenor-1#Glissando#Enchanted#Control_Group#0008,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.010717,0.389283
English#EN-Tenor-1#Breathy#Million Reasons#Control_Group#0004,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.010708,0.389292
English#EN-Tenor-1#Glissando#Million Reasons#Control_Group#0004,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.010708,0.389292
English#EN-Tenor-1#Pharyngeal#Million Reasons#Control_Group#0004,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.010708,0.389292
English#EN-Tenor-1#Vibrato#Million Reasons#Control_Group#0004,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.010708,0.389292
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0002,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.010665,0.389335
English#EN-Tenor-1#Glissando#Shallow#Control_Group#0002,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.010665,0.389335
English#EN-Tenor-1#Pharyngeal#Shallow#Control_Group#0002,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.010665,0.389335
English#EN-Tenor-1#Vibrato#Long Live#Vibrato_Group#0004,EN-Tenor-1,Long Live,Vibrato_Group,positive_mix,clear_mix,0.010612,0.389388
English#EN-Tenor-1#Breathy#Million Reasons#Control_Group#0003,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.010559,0.389441
English#EN-Tenor-1#Glissando#Million Reasons#Control_Group#0003,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.010559,0.389441
English#EN-Tenor-1#Pharyngeal#Million Reasons#Control_Group#0003,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.010559,0.389441
English#EN-Tenor-1#Vibrato#Million Reasons#Control_Group#0003,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.010559,0.389441
English#EN-Tenor-1#Vibrato#Someone Like You#Control_Group#0002,EN-Tenor-1,Someone Like You,Control_Group,positive_mix,clear_mix,0.010551,0.389449
English#EN-Tenor-1#Glissando#I Knew You Were Trouble#Glissando_Group#0008,EN-Tenor-1,I Knew You Were Trouble,Glissando_Group,positive_mix,clear_mix,0.010508,0.389492
English#EN-Tenor-1#Glissando#Rolling in the Deep#Control_Group#0007,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.010449,0.389551
English#EN-Tenor-1#Glissando#Stay#Glissando_Group#0003,EN-Tenor-1,Stay,Glissando_Group,positive_mix,clear_mix,0.010426,0.389574
English#EN-Tenor-1#Vibrato#Long Live#Vibrato_Group#0010,EN-Tenor-1,Long Live,Vibrato_Group,positive_mix,clear_mix,0.010417,0.389583
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0005,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.010314,0.389686
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0005,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.010314,0.389686
English#EN-Tenor-1#Glissando#You Belong With Me#Glissando_Group#0002,EN-Tenor-1,You Belong With Me,Glissando_Group,positive_mix,clear_mix,0.01029,0.38971
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#I Knew You Were Trouble#Mixed_Voice_Group#0003,EN-Tenor-1,I Knew You Were Trouble,Mixed_Voice_Group,positive_mix,clear_mix,0.010218,0.389782
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Lavender Haze#Mixed_Voice_Group#0005,EN-Tenor-1,Lavender Haze,Mixed_Voice_Group,positive_mix,clear_mix,0.010212,0.389788
English#EN-Tenor-1#Glissando#You Belong With Me#Control_Group#0004,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.010208,0.389792
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Back to December#Mixed_Voice_Group#0004,EN-Tenor-1,Back to December,Mixed_Voice_Group,positive_mix,clear_mix,0.0102,0.3898
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Control_Group#0009,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.010198,0.389802
English#EN-Tenor-1#Glissando#Rolling in the Deep#Glissando_Group#0000,EN-Tenor-1,Rolling in the Deep,Glissando_Group,positive_mix,clear_mix,0.010037,0.389963
English#EN-Tenor-1#Vibrato#Shallow#Vibrato_Group#0005,EN-Tenor-1,Shallow,Vibrato_Group,positive_mix,clear_mix,0.010029,0.389971
English#EN-Tenor-1#Glissando#You Belong With Me#Control_Group#0010,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.010019,0.389981
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Love Story#Mixed_Voice_Group#0002,EN-Tenor-1,Love Story,Mixed_Voice_Group,positive_mix,clear_mix,0.009992,0.390008
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Dark Paradise#Mixed_Voice_Group#0004,EN-Tenor-1,Dark Paradise,Mixed_Voice_Group,positive_mix,clear_mix,0.009952,0.390048
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Lavender Haze#Mixed_Voice_Group#0006,EN-Tenor-1,Lavender Haze,Mixed_Voice_Group,positive_mix,clear_mix,0.009924,0.390076
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Firework#Mixed_Voice_Group#0001,EN-Tenor-1,Firework,Mixed_Voice_Group,positive_mix,clear_mix,0.009916,0.390084
English#EN-Tenor-1#Glissando#Someone Like You#Control_Group#0007,EN-Tenor-1,Someone Like You,Control_Group,positive_mix,clear_mix,0.00983,0.39017
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0001,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.009817,0.390183
English#EN-Tenor-1#Glissando#Shallow#Control_Group#0001,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.009817,0.390183
English#EN-Tenor-1#Pharyngeal#Shallow#Control_Group#0001,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.009817,0.390183
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Dark Paradise#Mixed_Voice_Group#0006,EN-Tenor-1,Dark Paradise,Mixed_Voice_Group,positive_mix,clear_mix,0.009804,0.390196
English#EN-Tenor-1#Breathy#I Knew You Were Trouble#Control_Group#0004,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.009737,0.390263
English#EN-Tenor-1#Pharyngeal#I Knew You Were Trouble#Control_Group#0004,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.009737,0.390263
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0004,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.009737,0.390263
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#What Was I Made For？#Mixed_Voice_Group#0009,EN-Tenor-1,What Was I Made For？,Mixed_Voice_Group,positive_mix,clear_mix,0.00973,0.39027
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Control_Group#0007,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.009709,0.390291
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0001,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.009699,0.390301
English#EN-Tenor-1#Glissando#What Was I Made For？#Glissando_Group#0003,EN-Tenor-1,What Was I Made For？,Glissando_Group,positive_mix,clear_mix,0.009665,0.390335
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Wildest Dreams#Mixed_Voice_Group#0005,EN-Tenor-1,Wildest Dreams,Mixed_Voice_Group,positive_mix,clear_mix,0.009626,0.390374
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Dark Paradise#Mixed_Voice_Group#0001,EN-Tenor-1,Dark Paradise,Mixed_Voice_Group,positive_mix,clear_mix,0.0096,0.3904
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Dark Paradise#Mixed_Voice_Group#0000,EN-Tenor-1,Dark Paradise,Mixed_Voice_Group,positive_mix,clear_mix,0.009557,0.390443
English#EN-Tenor-1#Glissando#Enchanted#Glissando_Group#0001,EN-Tenor-1,Enchanted,Glissando_Group,positive_mix,clear_mix,0.009536,0.390464
English#EN-Tenor-1#Vibrato#Stay#Control_Group#0004,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.009496,0.390504
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0004,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.009454,0.390546
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0004,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.009454,0.390546
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0004,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.00945,0.39055
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#I Knew You Were Trouble#Mixed_Voice_Group#0006,EN-Tenor-1,I Knew You Were Trouble,Mixed_Voice_Group,positive_mix,clear_mix,0.009412,0.390588
